category,location_type,context,outcome_status,persistent_id,id,location_subtype,month,location.latitude,location.street.id,location.street.name,location.longitude,outcome_status.category,outcome_status.date
criminal-damage-arson,Force,,,2bf23d99620ee5c8c08d768cc35e66aa070d7f57c4f36f73d8ec4511c9bcbdcf,115392962,,2023-12,52.616105,1738350,On or near Euston Street,-1.132611,Court result unavailable,2024-06
criminal-damage-arson,Force,,,d72a864342123f2a50acd512910694fe55e38b46310aa817b9c901f61d662f82,115385102,,2023-12,52.634409,1738338,On or near Shopping Area,-1.133652,Further investigation is not in the public interest,2023-12
criminal-damage-arson,Force,,,edcd8445b349196ac3ca595cc6d31d3a98fc39c4be1a071b8428594a2e9bfe9b,115388487,,2023-12,52.642049,1738480,On or near Navigation Street,-1.131256,Investigation complete; no suspect identified,2023-12
criminal-damage-arson,Force,,,bfa7a325f8e851fe3b32df19871a3b15c86d27ff56b1f578106006360b9b39cf,115394887,,2023-12,52.627895,1737587,On or near Supermarket,-1.146886,Unable to prosecute suspect,2024-02
criminal-damage-arson,Force,,,0bb6fc2eae0d4d2fe9746fe6cae50842f5caed868e0d0aac2e3e613d32922f3a,115398049,,2023-12,52.626202,1737411,On or near Equity Road,-1.148988,Investigation complete; no suspect identified,2023-12
criminal-damage-arson,Force,,,ebd0a638a80c6968ac35decefa97f35b4e1a92bd584c4bef3f20a17ce10aab57,115387967,,2023-12,52.630039,1737401,On or near Ridley Street,-1.149962,Unable to prosecute suspect,2024-01
criminal-damage-arson,Force,,,8784565a1bb80442f63d9132c18903c5060e3d5422a7d9da18cf34af8a93ff0c,115398636,,2023-12,52.628507,1738390,On or near Trinity Lane,-1.132159,Court result unavailable,2024-06
criminal-damage-arson,Force,,,0e56ed4ac51023ae06a38ae4423eddf1b6b6a136984e3a55fed63c1e4182e831,115388129,,2023-12,52.628586,1739123,On or near Highfield Street,-1.118432,Unable to prosecute suspect,2023-12
criminal-damage-arson,Force,,,2e2f936aa999ef4e923ebffec0b7e3074f7ca470102e363883012e0402869113,115385990,,2023-12,52.635647,1738106,On or near Shires Lane,-1.137293,Unable to prosecute suspect,2023-12
criminal-damage-arson,Force,,,dc945e65fde52ee02034aadce9fc734e1ab3a025ec1427c81554e1268f116c25,115388213,,2023-12,52.636041,1738351,On or near East Gates,-1.133444,Investigation complete; no suspect identified,2023-12
criminal-damage-arson,Force,,,b8e366d068403ca8398f4d5fb2abd2bef9b339b7e96f69f02f49e06c5b0fcbe0,115393671,,2023-12,52.627556,1739303,On or near Guilford Street,-1.114183,Investigation complete; no suspect identified,2024-02
criminal-damage-arson,Force,,,13289582d22fc4dd87a63bad4af582a9de58351c6cb47083287e770626b3188a,115394609,,2023-12,52.625614,1739425,On or near Beckingham Road,-1.111770,Investigation complete; no suspect identified,2023-12
criminal-damage-arson,Force,,,148570e683e7f853de2026c3882ca40a1051fd723ffc004dfe64458334770895,115401487,,2023-12,52.634874,1738098,On or near Guildhall Lane,-1.137309,Court result unavailable,2024-07
criminal-damage-arson,Force,,,ee8784eb2e9fcf70cb8902e31416de96ba1d0bc34a1db95ff5b7f39902db54e1,115393597,,2023-12,52.629337,1739119,On or near Severn Street,-1.117944,Court result unavailable,2024-07
criminal-damage-arson,Force,,,fdec20b24f547471e167afca9b5dd1925e73326e36f7fead3d937a7bbbebdef7,115400028,,2023-12,52.621821,1738041,On or near Sports/recreation Area,-1.138165,Investigation complete; no suspect identified,2024-02
criminal-damage-arson,Force,,,174e5946574699417c37fc09512d3a6c6f604304d087c09a79a32f8e63e60e84,115398758,,2023-12,52.634732,1737551,On or near Tudor Close,-1.147448,Investigation complete; no suspect identified,2024-02
criminal-damage-arson,Force,,,621b535dbd9808d2af61a9e6783e6e194b4352b17b0fd7652d955cba5b53b532,115385184,,2023-12,52.628812,1738879,On or near De Montfort Place,-1.123495,Investigation complete; no suspect identified,2023-12
criminal-damage-arson,Force,,,bcaeb2a96248ba336580d7f955b787cc50c3fb89a31b55e4dd2f7261c8cc31d5,115385225,,2023-12,52.626782,1738090,On or near Hospital,-1.135961,Court result unavailable,2024-06
criminal-damage-arson,Force,,,490fa3eebe13391c0b9bd5071dc19c0625cd8ac705ee28a205f4e261e7d9cbc6,115395676,,2023-12,52.631193,1738645,On or near Calais Hill,-1.128220,Investigation complete; no suspect identified,2023-12
criminal-damage-arson,Force,,,1cf4c5dfdd039e370db46fa7341a7e392f78ae55c7b366df859aae8ebc35aeb3,115387377,,2023-12,52.635555,1738528,On or near Yeoman Lane,-1.129626,Investigation complete; no suspect identified,2023-12
criminal-damage-arson,Force,,,c3d3677f16753b57dffc88fb48767f319d19524094791fbc949fd802d2e5a175,115393068,,2023-12,52.636041,1738351,On or near East Gates,-1.133444,Local resolution,2023-12
criminal-damage-arson,Force,,,a59c914b71094b8d1e61c9aa8e2353e09c0075b98ecd4de28c1d4036a895337c,115398936,,2023-12,52.627895,1737587,On or near Supermarket,-1.146886,Investigation complete; no suspect identified,2023-12
criminal-damage-arson,Force,,,10c4fcaa3c691ad1cdfe321788c5676293b6ffef29f441c83d3c1cb753d9c793,115385479,,2023-12,52.623733,1737598,On or near Watkin Road,-1.146967,Investigation complete; no suspect identified,2023-12
criminal-damage-arson,Force,,,f780e90df36b02e384311841316ef01cd06937880039fe851c2648f26edccdba,115385431,,2023-12,52.626782,1738090,On or near Hospital,-1.135961,Unable to prosecute suspect,2023-12
criminal-damage-arson,Force,,,1ba461c955935c3249f5cb65aa04f4e7919d44607594c7d68274339ed988fb4c,115388401,,2023-12,52.631302,1738955,On or near Lincoln Street,-1.120978,Investigation complete; no suspect identified,2024-01
criminal-damage-arson,Force,,,6357a72dbec436e973c7947a79336b7d7b034242aa02c6b5395fd105fc33ea24,115387060,,2023-12,52.616105,1738350,On or near Euston Street,-1.132611,Court result unavailable,2024-07
criminal-damage-arson,Force,,,344a392b3438d5fd71c4ccbd26864298eefe80828dc5a42fab1fa25cec6c83aa,115400850,,2023-12,52.621609,1739370,On or near Cedars Court,-1.113476,Unable to prosecute suspect,2024-01
criminal-damage-arson,Force,,,f6a14b929379e214b846f537bc2c89b8814cc5481cb98a24ece2e8510e8b9c46,115388100,,2023-12,52.629982,1738203,On or near Lower Brown Street,-1.134642,Investigation complete; no suspect identified,2023-12
criminal-damage-arson,Force,,,74ba6fe76f2543b5d1c0d7c9da6076ce23037657a6dc1d11a01797fa9be6f4aa,115391622,,2023-12,52.616105,1738350,On or near Euston Street,-1.132611,Court result unavailable,2024-06
criminal-damage-arson,Force,,,f026ad3fb7811609f13ed4ada3c83b832bcb08cc9b6f17979ebd27bcb5f53a6e,115400802,,2023-12,52.627895,1737587,On or near Supermarket,-1.146886,Unable to prosecute suspect,2024-01
criminal-damage-arson,Force,,,367516dd4de464e8d8d2358ac72f281c1e030649a9736a8f520ae54f14551299,115400665,,2023-12,52.631154,1738689,On or near Parking Area,-1.127689,Investigation complete; no suspect identified,2024-01
criminal-damage-arson,Force,,,3d071e1326ca395f1b01a919134eda08b0e7672c752c19ef3b6a50aedafcad2b,115398760,,2023-12,52.634732,1737551,On or near Tudor Close,-1.147448,Investigation complete; no suspect identified,2024-02
criminal-damage-arson,Force,,,4b63f522c8744d4789a7b42bd62363e7b3df721af8f315a75c8498482feed3f9,115392548,,2023-12,52.635401,1738659,On or near Parking Area,-1.128314,Investigation complete; no suspect identified,2023-12
criminal-damage-arson,Force,,,fa69698272ab442c02306d15353fa1b6c0f801e8d3ca2908b811a9f6bd6d0847,115390338,,2023-12,52.634995,1737585,On or near Richard Iii Road,-1.144030,Investigation complete; no suspect identified,2023-12
criminal-damage-arson,Force,,,bd12974c5904efefe4258bed3e3206c099a65b6b0553a64a61d74b4d82f3f82b,115389057,,2023-12,52.616105,1738350,On or near Euston Street,-1.132611,Further action is not in the public interest,2024-03
criminal-damage-arson,Force,,,62989263866a3545b745c4b17b0db36b33f2dc9ea89af104e998ba6e82cc0fc2,115399763,,2023-12,52.630803,1737674,On or near Bede Street,-1.144983,Unable to prosecute suspect,2024-01
criminal-damage-arson,Force,,,4507de0a4168b60c3e82bc684d59ce8f1f43cae5717a428b0cf7e2c33a08bb3c,115392325,,2023-12,52.634996,1739182,On or near Jupiter Close,-1.117195,Investigation complete; no suspect identified,2023-12
criminal-damage-arson,Force,,,4ee0f076a61d2a636c1177bbf94756b846b8504d6bdd0867c63c49d35988b443,115392276,,2023-12,52.624092,1739337,On or near Mayfield Road,-1.113810,Court result unavailable,2024-07
criminal-damage-arson,Force,,,8fb6bc0678dd429c3467f9adb5e69944399d2a7def68d9d9ff7dc49dc7761626,115392983,,2023-12,52.627408,1738593,On or near West Street,-1.129389,Investigation complete; no suspect identified,2023-12
criminal-damage-arson,Force,,,a7f445813a3b5218acabb50d42761029e2348674d13ef2262b5c8b67d96acdec,115384517,,2023-12,52.639155,1738074,On or near Junior Street,-1.137609,Investigation complete; no suspect identified,2024-01
criminal-damage-arson,Force,,,005b8571befc0cc327f70c71800b52ec9e3c52ae7119ce7c589bcbd9cea214c9,115392429,,2023-12,52.616105,1738350,On or near Euston Street,-1.132611,Court result unavailable,2024-06
criminal-damage-arson,Force,,,fcaff544ff1bd659bb71a89b53f89efcb7a9c50915a8812f7040bf25e84fa506,115390454,,2023-12,52.626202,1737411,On or near Equity Road,-1.148988,Unable to prosecute suspect,2024-01
criminal-damage-arson,Force,,,633e3f58d1a0431222cdb2263ac6cb9e6b69828bb4b2bd7118ba494c2f8cfd41,115384655,,2023-12,52.622807,1737917,On or near Burnmoor Street,-1.139451,Investigation complete; no suspect identified,2023-12
criminal-damage-arson,Force,,,536d3a33a261765a348722512ec89bb3afcfa672cc6cd4adea0e532050619067,115385881,,2023-12,52.624409,1737893,On or near Filbert Street,-1.140927,Unable to prosecute suspect,2023-12
criminal-damage-arson,Force,,,ee83818901707e1327c005406696f0dc01ab27af6b613e41b74ceb402bcc4faa,115392327,,2023-12,52.624946,1737734,On or near Coniston Avenue,-1.141891,Unable to prosecute suspect,2023-12
criminal-damage-arson,Force,,,3402fef6eb2ea2784b6d5fa30a283d5a0b433969ef4db84af74976bb95cc60b9,115401804,,2023-12,52.632588,1737406,On or near Andrewes Street,-1.149351,Investigation complete; no suspect identified,2023-12
criminal-damage-arson,Force,,,48fa8b8e006e5f1966d29a4a498498a58339e56a7b0b01e8fbd4d8338828cd1b,115384541,,2023-12,52.633053,1738548,On or near Granby Street,-1.129306,Further investigation is not in the public interest,2024-01
criminal-damage-arson,Force,,,4af66449574e8b73dea0a079402fbd5938befa99ff988c663f48f5b8d94eabe3,115393682,,2023-12,52.633053,1738548,On or near Granby Street,-1.129306,Investigation complete; no suspect identified,2023-12
criminal-damage-arson,Force,,,7393b63b3def65203a7948e082d8a2792baa716319fb9971acd6888434e45036,115395544,,2023-12,52.625975,1738088,On or near Farndale Close,-1.137410,Unable to prosecute suspect,2023-12
criminal-damage-arson,Force,,,22845a39ac5e1fc9f5f202645879389720f1a726aa26f2626a76b227b7f65a52,115400563,,2023-12,52.637147,1738820,On or near Ann Street,-1.124807,Unable to prosecute suspect,2024-04
criminal-damage-arson,Force,,,21c4c7be136fc87c7b9bd9159af3e65a46ce15df91917a5429aef91e68ec7538,115391735,,2023-12,52.620778,1737404,On or near Great Central Way,-1.149817,Local resolution,2024-04
criminal-damage-arson,Force,,,7b41b1719bdb0b90820dbb70a08f517767ce88ef59b756accc05dc413e225834,115398798,,2023-12,52.627152,1737173,On or near Beaconsfield Road,-1.154790,Unable to prosecute suspect,2024-04
criminal-damage-arson,Force,,,4c90b9224dbd45722e309dd48c925ffc53c7d8a1d2b03702a9b66fb487bc0e4c,115395702,,2023-12,52.635078,1737968,On or near St Nicholas Place,-1.139462,Local resolution,2023-12
criminal-damage-arson,Force,,,b07c33d11fa878b89dc2ca650449bed9f88f96ea818392e51f36649475fc7a86,115386838,,2023-12,52.636041,1738351,On or near East Gates,-1.133444,Court result unavailable,2024-06
criminal-damage-arson,Force,,,688aba020c9d473262aecc63519b7afb911b525f52b99d69b917e6e19e27402a,115392214,,2023-12,52.636133,1738084,On or near Shopping Area,-1.137402,Investigation complete; no suspect identified,2023-12
criminal-damage-arson,Force,,,340c9b9f5a408f1a8acb0b8cda99328becccdf618720998c3f16aeb8336d435e,115389976,,2023-12,52.639465,1738865,On or near Ottawa Road,-1.123401,Investigation complete; no suspect identified,2023-12
criminal-damage-arson,Force,,,ffbad5d2b696fee3cfb81347d6cb3d808a28c1ac8941cdf4195328882f62fea1,115388698,,2023-12,52.636857,1738642,On or near St James Street,-1.128211,Court result unavailable,2024-06
criminal-damage-arson,Force,,,2085f21fc969d446ef85961e4995e57e296abe20d96b0bd069c816d5224609e3,115390615,,2023-12,52.637303,1738702,On or near Camden Street,-1.127715,Investigation complete; no suspect identified,2024-01
criminal-damage-arson,Force,,,9649a34b5c465cb2807a9b1aa2161e26658e013a600965ce18642292f7933abe,115402114,,2023-12,52.616105,1738350,On or near Euston Street,-1.132611,Court result unavailable,2024-07
criminal-damage-arson,Force,,,53ef97287dbda4f2f59c84dd303a2e924bef6a8ad5ea83d11b8669bbc6f60394,115394428,,2023-12,52.636133,1738084,On or near Shopping Area,-1.137402,Investigation complete; no suspect identified,2023-12
criminal-damage-arson,Force,,,f81120873ce7fd4d9295948286e2415f3f5266a5085f289e699a192325254bd1,115394798,,2023-12,52.632743,1737208,On or near Stretton Road,-1.153471,Investigation complete; no suspect identified,2023-12
criminal-damage-arson,Force,,,d70a8005da82c2c4bebfd3c2a0830e36f7066074170fba01323be2c508f1a4fa,115392960,,2023-12,52.626137,1737324,On or near Upperton Road,-1.151235,Court result unavailable,2024-06
criminal-damage-arson,Force,,,da12bbf179f797d3bc11c9e2e8c259dd606b48eac9387de2b85d66084880ead3,115394843,,2023-12,52.632805,1738842,On or near Campbell Street,-1.124819,Action to be taken by another organisation,2023-12
criminal-damage-arson,Force,,,5e83c89fdfda8efabb3c5264e3d3301c45ce50d190962f9d4cac50f651f962d8,115386153,,2023-12,52.634991,1738162,On or near Loseby Lane,-1.136050,Investigation complete; no suspect identified,2023-12
criminal-damage-arson,Force,,,359482c1f108d0272266862e1d9e12d831cf3e61f7d961291aa49219e55c61e2,115385676,,2023-12,52.616105,1738350,On or near Euston Street,-1.132611,Court result unavailable,2024-11
criminal-damage-arson,Force,,,a8c6ffc8c584223dc72a1f6974350ad19a3831d588fd0faca790a26d885164eb,115398755,,2023-12,52.634732,1737551,On or near Tudor Close,-1.147448,Investigation complete; no suspect identified,2024-02
criminal-damage-arson,Force,,,b53586639858e56a93ef0f74a1c8e7fe5beac8791bfebf4acac9e99a443f0cc2,115388668,,2023-12,52.636041,1738351,On or near East Gates,-1.133444,Investigation complete; no suspect identified,2023-12
criminal-damage-arson,Force,,,a5cab33a2da2ab0cd1db339eaa67fc0c4f4ba218396503b5da30b2cab81795c8,115388137,,2023-12,52.634392,1737937,On or near Parking Area,-1.140229,Investigation complete; no suspect identified,2023-12
criminal-damage-arson,Force,,,9b120f7943322b6f9c5026814d711a3f8f0d02207ded06455a9b6801d037b42e,115399684,,2023-12,52.640002,1738750,On or near Lethbridge Close,-1.125518,Investigation complete; no suspect identified,2024-02
criminal-damage-arson,Force,,,96373303f288f75bccbfcc6462bbbc68363a84b2cb1b6c44db4ef8978255568e,115389226,,2023-12,52.634409,1738338,On or near Shopping Area,-1.133652,Investigation complete; no suspect identified,2023-12
criminal-damage-arson,Force,,,79e04c211e9aef4c86286f1feca17723fab48750382a2022aa58c79a69796d1e,115394970,,2023-12,52.642049,1738480,On or near Navigation Street,-1.131256,Unable to prosecute suspect,2024-01
criminal-damage-arson,Force,,,dfe2d1c632c2728ce258b3160aab3a3c3a91fbf3f84c059a6d0a0b7548280d8f,115400344,,2023-12,52.633294,1737339,On or near Norfolk Street,-1.151362,Investigation complete; no suspect identified,2024-01
criminal-damage-arson,Force,,,f18793f4f3aa5a6ef73c3027c1c22ecf2699b600246f2950744a8a78cdd86543,115389089,,2023-12,52.639316,1738483,On or near Nightclub,-1.131354,Court result unavailable,2024-08
criminal-damage-arson,Force,,,8d1c510c242bab9132d3af3b30de0c10866e4b3b23db65b1d6380d23d48c5993,115389081,,2023-12,52.639316,1738483,On or near Nightclub,-1.131354,Court result unavailable,2024-08
criminal-damage-arson,Force,,,81d9c952303d3850b934d772fced7a9160c978111ec2c3982ef8827191f28532,115384612,,2023-12,52.639558,1738364,On or near Nightclub,-1.132473,Investigation complete; no suspect identified,2023-12
criminal-damage-arson,Force,,,18aa3b1968c5980c0804a91cb77d6d6e5c3f3a01be8bc8c891a84aca87fa04a2,115388837,,2023-12,52.626599,1739469,On or near Evington Place,-1.111189,Investigation complete; no suspect identified,2023-12
criminal-damage-arson,Force,,,9e2d7cc26a85098bd2cbbf69894325c0e66d5e5795792601805f418c52484c62,115392346,,2023-12,52.630562,1737207,On or near Parking Area,-1.153971,Investigation complete; no suspect identified,2023-12
criminal-damage-arson,Force,,,9e0b9fbc66f3506fd998fa6a19fb916de213ea348b257d66c098ac9453f3a11e,115396364,,2023-12,52.628256,1737513,On or near Briton Street,-1.148327,Investigation complete; no suspect identified,2023-12
criminal-damage-arson,Force,,,4795f69a5fa870c2ec1cc03d04b9bf998c6440e71eca7554faf059803c8790ed,115386077,,2023-12,52.632901,1738395,On or near Nightclub,-1.131836,Investigation complete; no suspect identified,2023-12
criminal-damage-arson,Force,,,f5f9748d0f2d358171b40d665b352af1679ab940766427b29909c19ab052af4a,115386591,,2023-12,52.636041,1738351,On or near East Gates,-1.133444,Investigation complete; no suspect identified,2023-12
criminal-damage-arson,Force,,,dc25c43cf83f23a3f456adb5107ba719e248ff445ce0f00242be2b87b4a0f96d,115396526,,2023-12,52.616105,1738350,On or near Euston Street,-1.132611,Court result unavailable,2024-06
criminal-damage-arson,Force,,,3f5bf4c7803f3208168e55a0255fa4bdf7ef6ce9e75b35026a98bb48831ba9c4,115394529,,2023-12,52.616105,1738350,On or near Euston Street,-1.132611,Court result unavailable,2024-07
